id,dia,categoria,tipo_logradouro,logradouro,numero,bairro,cep,subprefeitura,lat,lng,geocode_status,distrito
7021-1,Sábado,Tradicional,Rua,Pedro Ribeiro,100,Santana,02046-001,Santana/Tucuruvi,-23.4976256,-46.6129767,painel_prefeitura,Santana
7022-0,Sábado,Tradicional,Rua,Santa Fe Do Sul,288,Vila Maria,02133-010,Vila Maria/Vila Guilherme,-23.4987542,-46.5827713,painel_prefeitura,Vila Maria
7023-8,Sábado,Tradicional,Rua,Americo Samarone,300,Sacoma,04284-000,Ipiranga,-23.6060086,-46.6019186,painel_prefeitura,Sacoma
7024-6,Sábado,Tradicional,Rua,Divinopolis C/ Nsa Da Saude,234,Vila Moraes,04158-000,Ipiranga,-23.6229778,-46.617889,painel_prefeitura,Cursino
7025-4,Sábado,Tradicional,Avenida,Diederichsen,60,Vila Guarani,04310-000,Jabaquara,-23.6331468,-46.6405574,painel_prefeitura,Jabaquara
7026-2,Sábado,Tradicional,Rua,Ladislau Roman,7,Caxingui,05515-030,Butantã,-23.582413,-46.7135069,painel_prefeitura,Butanta
7028-9,Sábado,Tradicional,Rua,Santa Cruz De La Sierra,1,Pirituba,02937-080,Pirituba/Jaraguá,-23.4854228,-46.7220209,painel_prefeitura,Pirituba
7029-7,Sábado,Tradicional,Rua,Adutora Do Rio Claro,413,Sapopemba,03374-050,Sapopemba,-23.6397796,-46.449997,painel_prefeitura,Sao Rafael
7030-0,Sábado,Tradicional,Rua,Areiao,56,Tatuapé,03410-020,Aricanduva/Formosa/Carrão,-23.5502613,-46.5536407,painel_prefeitura,Carrao
7031-9,Sábado,Tradicional,Rua,General Socrates,32,Penha,03632-040,Penha,-23.5281569,-46.5512569,painel_prefeitura,Penha
7032-7,Sábado,Tradicional,Rua,Eneas De Barros,425,Vila Santana,03613-000,Penha,-23.5193416,-46.5340093,painel_prefeitura,Penha
7033-5,Sábado,Tradicional,Avenida,Melchert,1515,Vila Matilde,03508-000,Penha,-23.5395294,-46.525722,painel_prefeitura,Vila Matilde
7034-3,Sábado,Tradicional,Rua,Juarana C/ Do Canavial,45,Vila Nova Cachoeirinha,02612-150,Casa Verde/Cachoeirinha,-23.4748956,-46.6653308,painel_prefeitura,Cachoeirinha
7035-1,Sábado,Tradicional,Rua,Dos Sitiantes,360,Limao,02737-000,Freguesia/Brasilândia,-23.4899275,-46.6900215,painel_prefeitura,Freguesia do O
7036-0,Sábado,Tradicional,Rua,Almeida Merces,72,Tremembe,02372-010,Jaçanã/Tremembé,-23.4600039,-46.6222333,painel_prefeitura,Tremembe
7037-8,Sábado,Tradicional,Rua,Cachoeira Paulista,80,Cid Patriarca,03551-000,Penha,-23.5300598,-46.5051001,painel_prefeitura,Vila Matilde
7038-6,Sábado,Tradicional,Rua,Francisco Munhoz Filho,500,Cid Lider,08280-000,Itaquera,-23.5549562,-46.4658573,painel_prefeitura,Cidade Lider
7039-4,Sábado,Tradicional,Rua,Francisca De Paula,278,Vila Carrao,03436-000,Aricanduva/Formosa/Carrão,-23.556777,-46.5295923,painel_prefeitura,Carrao
7040-8,Sábado,Tradicional,Rua,Dona Leopoldina,243,Vila Nair,04278-040,Ipiranga,-23.6012391,-46.6115145,painel_prefeitura,Ipiranga
7041-6,Sábado,Tradicional,Avenida,Morais Costa,1050,Vila Reunidas,03253-000,Vila Prudente,-23.6108053,-46.5346806,painel_prefeitura,Sao Lucas
7042-4,Sábado,Tradicional,Rua,Eng Tomas Whately,252,Santo Amaro,04742-130,Santo Amaro,-23.6541717,-46.699581,painel_prefeitura,Santo Amaro
7043-2,Sábado,Tradicional,Avenida,Antonio Manograsso,234,Vila Formosa,03379-000,Aricanduva/Formosa/Carrão,-23.5774106,-46.5364874,painel_prefeitura,Vila Formosa
7044-0,Sábado,Tradicional,Rua,Dr Jose De Queiros Matoso,719,Vila Goncalves,02927-090,Freguesia/Brasilândia,-23.4982494,-46.7053602,painel_prefeitura,Freguesia do O
7045-9,Sábado,Tradicional,Rua,Paulino De Brito,700,Jardim Brásil,02223-010,Vila Maria/Vila Guilherme,-23.4762852,-46.5761067,painel_prefeitura,Vila Medeiros
7046-7,Sábado,Tradicional,Rua,Sebastiao De Freitas,246,Vila ConSantanca,02256-010,Santana/Tucuruvi,-23.4749786,-46.587188,painel_prefeitura,Tucuruvi
7047-5,Sábado,Tradicional,Alameda,Sub Tenente Francisco Hierro,300,Parque Novo Mundo,02187-040,Vila Maria/Vila Guilherme,-23.5148041,-46.565489,painel_prefeitura,Vila Maria
7048-3,Sábado,Tradicional,Avenida,Jose Maria Witaker,1780,Vila Clementino,04057-000,Vila Mariana,-23.6156055,-46.6437813,painel_prefeitura,Saude
7049-1,Sábado,Tradicional,Rua,Francisco Barreto,100,Jardim Primavera,04812-140,Capela do Socorro,-23.7122393,-46.6878598,painel_prefeitura,Cidade Dutra
7050-5,Sábado,Tradicional,Rua,Tales De Mileto,392,Cid A E Carvalho,03693-020,Penha,-23.5320404,-46.4747176,painel_prefeitura,Artur Alvim
7051-3,Sábado,Tradicional,Rua,Albino De Moraes,20,Vila Carioca,04223-120,Ipiranga,-23.6019409,-46.5918355,painel_prefeitura,Ipiranga
7052-1,Sábado,Tradicional,Rua,Ibiajara,478,Parada Xv Novembro,08246-101,Itaquera,-23.530001,-46.4347839,painel_prefeitura,Itaquera
7053-0,Sábado,Tradicional,Rua,Caraipe Das Aguas,176,Jardim Dos Ipes,08161-360,Itaim Paulista,-23.5049326,-46.4139693,painel_prefeitura,Vila Curuca
7054-8,Sábado,Tradicional,Rua,Cruz De Malta,300,Rodrigues Alves,02248-000,Santana/Tucuruvi,-23.4891687,-46.5991629,painel_prefeitura,Tucuruvi
7055-6,Sábado,Tradicional,Rua,Dona Maria Custodia,100,Lauzane PauliSanta,02460-070,Santana/Tucuruvi,-23.4888554,-46.6395557,painel_prefeitura,Santana
7056-4,Sábado,Tradicional,Rua,Dom Pedro I,S/N,Vila Invernada,03351-125,Mooca,-23.6032462,-46.6232622,painel_prefeitura,Cursino
7057-2,Sábado,Tradicional,Rua,Joao Jose De Queiroz,595,São Francisco,03679-000,Ermelino Matarazzo,-23.5202118,-46.4880227,painel_prefeitura,Ponte Rasa
7058-0,Sábado,Tradicional,Praça,Salvador Tolezano,100,Lauzane PauliSanta,02422-160,Santana/Tucuruvi,-23.4706365,-46.6369545,painel_prefeitura,Mandaqui
7059-9,Sábado,Tradicional,Avenida,Dom Azeredo Coutinho,125,Jardim Vila Formosa,03470-030,Aricanduva/Formosa/Carrão,-23.5691074,-46.5243291,painel_prefeitura,Aricanduva
7060-2,Sábado,Tradicional,Rua,Maria Nazaro Da Silva,224,Vila Brásilandia,02809-060,Freguesia/Brasilândia,-23.4701227,-46.7049836,painel_prefeitura,Freguesia do O
7061-0,Sábado,Tradicional,Rua,Povoado Do Rio Novo,100,Vila Mirante,02956-020,Pirituba/Jaraguá,-23.4711602,-46.7216152,painel_prefeitura,Pirituba
7062-9,Sábado,Tradicional,Praça,Charles Muller,0,Pacaembu,01234-010,Sé,-23.54467,-46.6650304,painel_prefeitura,Consolacao
7063-7,Sábado,Tradicional,Rua,Augusto Farina,S/N,Jardim Pinheiros,05594-000,Butantã,-23.5820893,-46.7402576,painel_prefeitura,Butanta
7064-5,Sábado,Tradicional,Rua,Jurubim,10,Pirituba,05170-100,Pirituba/Jaraguá,-23.4853009,-46.745823,painel_prefeitura,Pirituba
7065-3,Sábado,Tradicional,Rua,Jose Ataliba Ortiz,40,Vila Mangalot,05131-000,Pirituba/Jaraguá,-23.5049182,-46.7439861,painel_prefeitura,Sao Domingos
7066-1,Sábado,Tradicional,Rua,Joao Do Canto E Melo,671,Parque São Rafael,08311-280,São Mateus,-23.6280736,-46.4695094,painel_prefeitura,Sao Rafael
7067-0,Sábado,Tradicional,Rua,Diogo Jacome,291,Ibirapuera,04512-000,Vila Mariana,-23.5946889,-46.6661627,painel_prefeitura,Moema
7068-8,Sábado,Tradicional,Rua,Fruto Do Paraiso,10,Jardim Santana,08050-050,São Miguel,-23.510423,-46.4530269,painel_prefeitura,Vila Jacui
7069-6,Sábado,Tradicional,Rua,Helcio Da Silva,50,Vila Brásilandia,02854-060,Freguesia/Brasilândia,-23.4584323,-46.6990322,painel_prefeitura,Brasilandia
7070-0,Sábado,Tradicional,Rua,Antonio Vaz,38,Jardim Vergueiro,05818-240,M'Boi Mirim,-23.6672556,-46.7307367,painel_prefeitura,Jardim Sao Luis
7071-8,Sábado,Tradicional,Avenida,Claudio Franchi,49,Butantã,05633-000,Butantã,-23.5989971,-46.7394459,painel_prefeitura,Vila Sonia
7072-6,Sábado,Tradicional,Rua,Bela Vista,702,Vila Uniao,04709-001,Santo Amaro,-23.6317272,-46.6947077,painel_prefeitura,Santo Amaro
7073-4,Sábado,Tradicional,Rua,Otavio Tarquinio De Souza,1000,Piraquara,04613-002,Santo Amaro,-23.616672,-46.669966,painel_prefeitura,Campo Belo
7074-2,Sábado,Tradicional,Rua,Joaquim Neves Monteiro,228,Santo Amaro,04456-205,Santo Amaro,-23.6865361,-46.6786061,painel_prefeitura,Campo Grande
7075-0,Sábado,Tradicional,Avenida,Carlos Obheruber,123,Santo Amaro,04836-130,Capela do Socorro,-23.7406873,-46.706768,painel_prefeitura,Cidade Dutra
7076-9,Sábado,Tradicional,Rua,Bernardino Estazione,12,Vila Das Belezas,05840-030,M'Boi Mirim,-23.6445381,-46.7395496,painel_prefeitura,Jardim Sao Luis
7077-7,Sábado,Tradicional,Avenida,Berna,228,Vila Friburgo,04774-020,Capela do Socorro,-23.6841979,-46.7055478,painel_prefeitura,Socorro
7078-5,Sábado,Tradicional,Rua,Dr Virgilio Alvin Franco,10,Jardim D Abril,05399-130,Butantã,-23.5757405,-46.776099,painel_prefeitura,Rio Pequeno
7079-3,Sábado,Tradicional,Rua,Dr Eugenio Egas,250,Jardim Climax,04177-410,Ipiranga,-23.6393541,-46.6050625,painel_prefeitura,Sacoma
7081-5,Sábado,Tradicional,Rua,São Caetano Do Sul,518,Grajau,04840-230,Capela do Socorro,-23.7559567,-46.6849471,painel_prefeitura,Grajau
7082-3,Sábado,Tradicional,Rua,Jose Alves Da Cunha Lima,172,Rio Pequeno,05360-050,Butantã,-23.5676984,-46.7437854,painel_prefeitura,Rio Pequeno
7083-1,Sábado,Tradicional,Rua,Diogo Garcia,283,Jardim Planalto,08370-030,São Mateus,-23.597921,-46.452345,painel_prefeitura,Iguatemi
7084-0,Sábado,Tradicional,Rua,Monsenhor Salim,4,Jardim Das Oliveiras,08111-180,Itaim Paulista,-23.4880009,-46.3832703,painel_prefeitura,Itaim Paulista
7085-8,Sábado,Tradicional,Rua,Antonio Viegas De Ataide,50,Jardim Maria Sampaio,05790-120,Campo Limpo,-23.6413344,-46.7826148,painel_prefeitura,Campo Limpo
7087-4,Sábado,Tradicional,Rua,Prof Brito Machado,196,Vila Mastrocola,08215-000,Itaquera,-23.5347267,-46.4500974,painel_prefeitura,Itaquera
7088-2,Sábado,Tradicional,Rua,Maria Francisca Do Nascimento,125,Vila Cruzeiro,03386-110,Aricanduva/Formosa/Carrão,-23.5812848,-46.5285758,painel_prefeitura,Vila Formosa
7089-0,Sábado,Tradicional,Rua,Adelino De Almeida Castilho,27,Tatuapé,03073-050,Mooca,-23.5332042,-46.5568477,painel_prefeitura,Tatuape
7090-4,Sábado,Tradicional,Rua,Jose Joaquim,17,Jardim Grimaldi,03272-000,Sapopemba,-23.5994765,-46.5150566,painel_prefeitura,Sapopemba
7091-2,Sábado,Tradicional,Rua,Eng Jose Bueno Bicalho,50,Jardim Tropical,04176-260,Ipiranga,-23.6324564,-46.6043944,painel_prefeitura,Sacoma
7092-0,Sábado,Tradicional,Rua,Herison,253,Lauzane PauliSanta,02442-040,Santana/Tucuruvi,-23.4725129,-46.6441792,painel_prefeitura,Mandaqui
7098-0,Sábado,Tradicional,Rua,Antonio De Siqueira,330,Parque Cruzeiro Do Sul,08070-190,São Miguel,-23.4973517,-46.4620191,painel_prefeitura,Vila Jacui
7100-5,Sábado,Tradicional,Rua,Duarte Teixeira Chaves,50,Jardim Santo Andre,08390-130,São Mateus,-23.6332181,-46.4436893,painel_prefeitura,Sao Rafael
7102-1,Sábado,Tradicional,Rua,Laudelino Vieira De Campos,50,Jardim Da Felicidade,05143-020,Pirituba/Jaraguá,-23.4964956,-46.7253181,painel_prefeitura,Pirituba
7103-0,Sábado,Tradicional,Rua,Joaquim Miguel Dutra,237,Jardim Celia,08430-450,Guaianases,-23.5290396,-46.4187047,painel_prefeitura,Lajeado
7104-8,Sábado,Tradicional,Rua,Dr Paulo Ribeiro Coelho,10,Jardim Antonia,05374-000,Butantã,-23.5758868,-46.7614832,painel_prefeitura,Rio Pequeno
7106-4,Sábado,Tradicional,Rua,Pde Francisco De Toledo,10,Itaquera Cohab I,03590-000,Penha,-23.5496202,-46.4843563,painel_prefeitura,Artur Alvim
7107-2,Sábado,Tradicional,Rua,Juca De Azevedo,50,Jardim Marajoara,04654-015,Cidade Ademar,-23.6597278,-46.6772159,painel_prefeitura,Cidade Ademar
7108-0,Sábado,Tradicional,Rua,Victoria Marconato Zonta,214,Jardim Sapopemba,03975-090,Sapopemba,-23.6090321,-46.4926606,painel_prefeitura,Sapopemba
7109-9,Sábado,Tradicional,Rua,Mauro Araujo Ribeiro,46,Cid D Abril,05182-000,Pirituba/Jaraguá,-23.4534823,-46.7483419,painel_prefeitura,Jaragua
7110-2,Sábado,Tradicional,Rua,Salvador Ligabue,16,Vila Siqueira,02722-110,Casa Verde/Cachoeirinha,-23.5022998,-46.6765416,painel_prefeitura,Limao
7111-0,Sábado,Tradicional,Rua,Erasmus Grasser,12,Jardim Imbe,05863-060,M'Boi Mirim,-23.6772949,-46.7641506,painel_prefeitura,Jardim Angela
7113-7,Sábado,Tradicional,Rua,Antonio Fontoura Xavier,50,Vila Paulo Silas,03264-050,Vila Prudente,-23.5882627,-46.547045,painel_prefeitura,Sao Lucas
7114-5,Sábado,Tradicional,Rua,Dr Antonio Simoes De Carvalho,100,Jardim São Bernardo,04844-480,Capela do Socorro,-23.7553536,-46.7012821,painel_prefeitura,Grajau
7115-3,Sábado,Tradicional,Rua,Laura Bossi C Alfredo Ricci,50,Itaquera Cohab Ii,08250-730,Itaquera,-23.5431255,-46.434751,painel_prefeitura,Jose Bonifacio
7116-1,Sábado,Tradicional,Avenida,Gentil Braga,38,Vila Buenos Ayres,03737-020,Penha,-23.5108723,-46.514294,painel_prefeitura,Cangaiba
7118-8,Sábado,Tradicional,Avenida,Rufino Fernandes Inivarri,154,Barreira Grande,03907-020,Aricanduva/Formosa/Carrão,-23.5884834,-46.5068362,painel_prefeitura,Aricanduva
7122-6,Sábado,Tradicional,Rua,Luis Stolb,35,Jardim Vilas Boas,04416-060,Cidade Ademar,-23.6741401,-46.6385425,painel_prefeitura,Cidade Ademar
7123-4,Sábado,Tradicional,Rua,Herbert Spencer,50,Paraizopolis,05663-010,Campo Limpo,-23.6161928,-46.7202281,painel_prefeitura,Vila Andrade
7125-0,Sábado,Tradicional,Rua,Jairo Pinto Araujo,166,Jardim Ana Maria,02844-170,Freguesia/Brasilândia,-23.4688986,-46.6851577,painel_prefeitura,Brasilandia
7126-9,Sábado,Tradicional,Rua,Guiratinga,610,Chac Inglesa,04141-001,Vila Mariana,-23.6081972,-46.6290926,painel_prefeitura,Saude
7127-7,Sábado,Tradicional,Rua,Anastacio Trancoso,3,Jardim Nelia,08142-020,Itaim Paulista,-23.5094585,-46.3848261,painel_prefeitura,Itaim Paulista
7128-5,Sábado,Tradicional,Rua,Antonio Leite Penteado,318,Jardim Veronia,03816-000,Ermelino Matarazzo,-23.4878395,-46.4870027,painel_prefeitura,Ermelino Matarazzo
7132-3,Sábado,Tradicional,Avenida,Do Arvoreiro,100,Capela Do Socorro,04824-010,Capela do Socorro,-23.726896,-46.6984214,painel_prefeitura,Cidade Dutra
7133-1,Sábado,Tradicional,Rua,Felici Tosi,100,Sapopemba,03928-180,Sapopemba,-23.6067269,-46.5040083,painel_prefeitura,Sapopemba
7134-0,Sábado,Tradicional,Rua,Odemis,168,Jardim Umuarama,05783-180,Campo Limpo,-23.6441014,-46.7689728,painel_prefeitura,Campo Limpo
7135-8,Sábado,Tradicional,Avenida,Ver Jose Gomes Moraes Neto,100,Parque Residencial,04849-030,Capela do Socorro,-23.7419018,-46.6742714,painel_prefeitura,Grajau
7137-4,Sábado,Tradicional,Rua,Coracao De Maca,50,Tiradentes Cohab,08474-230,Cidade Tiradentes,-23.5821354,-46.40469,painel_prefeitura,Cidade Tiradentes
7139-0,Sábado,Tradicional,Rua,Maximo Barbosa,30,Jardim Marilu,02990-000,Pirituba/Jaraguá,-23.4315056,-46.724392,painel_prefeitura,Jaragua
7143-9,Sábado,Tradicional,Avenida,Jose Maria Witaker,1780,Planalto PauliSanta,04057-000,Vila Mariana,-23.6156055,-46.6437813,painel_prefeitura,Saude
7144-7,Sábado,Tradicional,Rua,Claudio Sergio Bere,10,Jardim Satelite,04815-110,Capela do Socorro,-23.7067971,-46.690182,painel_prefeitura,Cidade Dutra
7146-3,Sábado,Tradicional,Rua,Jose Aloysio Brandao Vilela,574,Jardim Nordeste,03688-100,Penha,-23.5277584,-46.4843166,painel_prefeitura,Artur Alvim
7147-1,Sábado,Tradicional,Rua,Tagua,1,Liberdade,01508-010,Sé,-23.5596017,-46.6364535,painel_prefeitura,Liberdade
7148-0,Sábado,Tradicional,Rua,Chris Tronbjerg,10,Paraíso,04001-090,Vila Mariana,-23.5698982,-46.6510538,painel_prefeitura,Vila Mariana
7153-6,Sábado,Tradicional,Rua,Torquato Neto,500,Brás,03041-030,Mooca,-23.5483013,-46.6190667,painel_prefeitura,Bras
7157-9,Sábado,Tradicional,Rua,Laranjeiras Do Sul,30,Pirituba,02981-030,Pirituba/Jaraguá,-23.4595084,-46.7179186,painel_prefeitura,Pirituba
7158-7,Sábado,Tradicional,Rua,Marco Aurelio Marilan,10,Jardim Almeida Prado,04854-170,Capela do Socorro,-23.7728988,-46.6899354,painel_prefeitura,Grajau
7159-5,Sábado,Tradicional,Avenida,Pedroso Da Silva,10,Chac Tres Meninas,08080-040,São Miguel,-23.4837187,-46.4330191,painel_prefeitura,Jardim Helena
7161-7,Sábado,Tradicional,Rua,Camargo Leme,100,Vila São Geraldo,08460-480,Guaianases,-23.5555392,-46.3975611,painel_prefeitura,Guaianases
7162-5,Sábado,Tradicional,Alameda,Ribeirao Preto,537,Cerqueira Cesar,01331-000,Sé,-23.5630938,-46.6543732,painel_prefeitura,Bela Vista
7170-6,Sábado,Tradicional,Praça,Monsenhor Escriva,20,Jardim São JoSé,02968-000,Pirituba/Jaraguá,-23.4850589,-46.7099232,painel_prefeitura,Pirituba
7171-4,Sábado,Tradicional,Rua,Campo De Vinha,50,Jardim Santa Terezinha,03572-090,Itaquera,-23.6941441,-46.6434879,painel_prefeitura,Cidade Ademar
7173-0,Sábado,Tradicional,Rua,Rafael Frederico,70,Vila Ponte Rasa,03880-040,Ermelino Matarazzo,-23.5081583,-46.4884374,painel_prefeitura,Ponte Rasa
7184-6,Sábado,Tradicional,Avenida,Caxingui,1000,Jardim Raposo Tavares,05579-001,Butantã,-23.5746124,-46.7121248,painel_prefeitura,Butanta
7192-7,Sábado,Tradicional,Avenida,Nascer Do Sol,100,Santa Etelvina Cohab,08485-020,Cidade Tiradentes,-23.591201,-46.4167177,painel_prefeitura,Cidade Tiradentes
7196-0,Sábado,Tradicional,Rua,Manoel Pereira Rosa,28,Jardim Fontalis,02360-001,Jaçanã/Tremembé,-23.4398953,-46.5772246,painel_prefeitura,Tremembe
7198-6,Sábado,Tradicional,Rua,Cristiano Lobe,100,Cid Tiradentes Cohab,08475-340,Cidade Tiradentes,-23.5923702,-46.4005426,painel_prefeitura,Cidade Tiradentes
7200-1,Sábado,Tradicional,Rua,Interativa,8,Jardim PauliSantano,02820-040,Pirituba/Jaraguá,-23.4481777,-46.7087371,painel_prefeitura,Jaragua
7203-6,Sábado,Tradicional,Rua,Presidente Felix Paiva,150,Jardim Jaragua,05265-050,Perus,-23.45091,-46.7888719,painel_prefeitura,Anhanguera
7205-2,Sábado,Tradicional,Rua,Francisco Da Cruz Mellao,213,Horto Do Ype,05782-351,Campo Limpo,-23.6526626,-46.7700301,painel_prefeitura,Campo Limpo
7207-9,Sábado,Tradicional,Rua,Bento Freitas,50,Republica,01220-000,Sé,-23.5422847,-46.6456632,painel_prefeitura,Republica
7208-7,Sábado,Tradicional,Rua,Do Acapuzal,9,Vila Cisper,03818-120,Ermelino Matarazzo,-23.4949971,-46.4965089,painel_prefeitura,Ermelino Matarazzo
7209-5,Sábado,Tradicional,Rua,Maria Garcia Betim,5,Jardim Das Laranjeiras,08381-040,São Mateus,-23.6025174,-46.4342548,painel_prefeitura,Iguatemi
7210-9,Sábado,Tradicional,Rua,Dr Celso Pacheco Betim,100,Parque Savoy City,03571-020,Itaquera,-23.5689442,-46.485297,painel_prefeitura,Cidade Lider
7214-1,Sábado,Tradicional,Rua,Adelina Linhares,10,Jardim Piratininga,03717-040,Penha,-23.5011221,-46.5363893,painel_prefeitura,Cangaiba
7215-0,Sábado,Tradicional,Avenida,Gustavo Berthier,307,Vila Dalva,05386-110,Butantã,-23.5640517,-46.7659195,painel_prefeitura,Rio Pequeno
7217-6,Sábado,Tradicional,Rua,Barao De Godofredo,50,Vila Verde,08230-550,Itaquera,-23.5197862,-46.4449497,painel_prefeitura,Itaquera
7218-4,Sábado,Tradicional,Rua,Quilombo Do Ambrosio,20,Vila Monte Santo,08062-020,São Miguel,-23.5046115,-46.4729072,painel_prefeitura,Vila Jacui
7219-2,Sábado,Tradicional,Rua,Cancao Do Exilio,65,Sacoma,04194-290,Ipiranga,-23.6526381,-46.6115963,painel_prefeitura,Sacoma
7220-6,Sábado,Tradicional,Rua,Da Conquistag,17,Cdhu Camargo Velho,08143-430,Itaim Paulista,-23.5277741,-46.3964742,painel_prefeitura,Lajeado
7222-2,Sábado,Tradicional,Rua,Jose Martins Dos Santos,100,Lajeado,08430-110,Guaianases,-23.5246843,-46.4277086,painel_prefeitura,Lajeado
7224-9,Sábado,Tradicional,Rua,Embu De Heliopolis,200,Heliopolis,04235-185,Ipiranga,-23.6109994,-46.5920917,painel_prefeitura,Sacoma
7225-7,Sábado,Tradicional,Rua,Recanto Dos Humildes,S/N,Recanto Dos Humildes,05209-000,Perus,-23.4131035,-46.7500977,painel_prefeitura,Perus
7230-3,Sábado,Tradicional,Praça,Prof Jaime Poggi,10,Jardim Maria Estela,04181-070,Ipiranga,-23.6368583,-46.6003537,painel_prefeitura,Sacoma
7233-8,Sábado,Tradicional,Avenida,Primavera,S/N,Vila Vargem Grande,04896-360,Parelheiros,-23.8565891,-46.70789372,painel_prefeitura,Parelheiros
7234-6,Sábado,Tradicional,Rua,Colantonio,314,Vila Andrade,05726-080,Campo Limpo,-23.6259018,-46.740812,painel_prefeitura,Vila Andrade
7235-4,Sábado,Tradicional,Rua,Irmao Deodoro,100,Vila Princesa Isabel,08410-410,Guaianases,-23.5449906,-46.4202593,painel_prefeitura,Guaianases
7238-9,Sábado,Tradicional,Rua,Prof Hasegawa,100,GuaianaSés,08260-090,Itaquera,-23.5633105,-46.4331312,painel_prefeitura,Jose Bonifacio
7239-7,Sábado,Tradicional,Rua,Dr Olivio Montenegro,50,Jardim Itapemirim,08220-740,Itaquera,-23.5344594,-46.4585974,painel_prefeitura,Itaquera
7240-0,Sábado,Tradicional,Rua,Caldas Novas,10,Vila Nova Esperanca,05164-090,Pirituba/Jaraguá,-23.447289,-46.5014301,painel_prefeitura,
7241-9,Sábado,Tradicional,Rua,Cardoso Moreira,100,Jardim Olinda,05766-290,Campo Limpo,-23.6326946,-46.7555068,painel_prefeitura,Campo Limpo
7242-7,Sábado,Tradicional,Rua,Marta Maria Bernardes,S/N,Vila Natal,04865-000,Capela do Socorro,-23.7639208,-46.7076284,painel_prefeitura,Grajau
7244-3,Sábado,Orgânica,Rua,Cantareira,1000,Centro,01103-200,Sé,-23.5346591,-46.6269916,painel_prefeitura,Bom Retiro
7246-0,Sábado,Tradicional,Rua,Alexandre Silva,100,Jardim Brásilia,02859-010,Freguesia/Brasilândia,-23.4415463,-46.7078845,painel_prefeitura,Brasilandia
7248-6,Sábado,Tradicional,Rua,Uirapuru Do Sertao,S/N,Parelheiros,04864-090,Parelheiros,-23.769548,-46.7228717,painel_prefeitura,Parelheiros
7252-4,Sábado,Tradicional,Rua,Reims,50,Casa Verde,02517-010,Casa Verde/Cachoeirinha,-23.508461,-46.6619345,painel_prefeitura,Casa Verde
7256-7,Sábado,Noturna,Rua,Cachoeira De Minas,10,São Mateus,03971-010,São Mateus,-23.6169325,-46.4788882,painel_prefeitura,Sao Mateus
7263-0,Sábado,Tradicional,Rua,Andre Lens,300,Jardim São Luiz,05862-130,M'Boi Mirim,-23.6656515,-46.7625109,painel_prefeitura,Capao Redondo
7265-6,Sábado,Tradicional,Rua,Lagoa Feia,303,Vila Carmosina,08290-410,Itaquera,-23.556319,-46.4532695,painel_prefeitura,Parque do Carmo
7267-2,Sábado,Orgânica,Parque,Burle Marx,200,Vila Andrade,05707-400,Campo Limpo,-23.6333022,-46.7221829,painel_prefeitura,Vila Andrade
7268-0,Sábado,Tradicional,Rua,Rodolfo Albino Silva,25,GuaianaSés,08420-580,Guaianases,-23.5488228,-46.4248892,painel_prefeitura,Guaianases
7269-9,Sábado,Tradicional,Avenida,Afonso Penteado,2019,Parque Do Carmo,08270-001,São Mateus,-23.5779772,-46.4806246,painel_prefeitura,Parque do Carmo
7270-2,Sábado,Tradicional,Avenida,Mateo Bei,1900,São Mateus,03949-100,São Mateus,-23.5994806,-46.4854674,painel_prefeitura,Sao Mateus
7271-0,Sábado,Orgânica,Rua,Curitiba,290,Paraíso,04005-030,Vila Mariana,-23.5826087,-46.6530661,painel_prefeitura,Moema
7272-9,Sábado,Noturna,Rua,Antonio Caldeira,125,Vila Antonieta,03475-040,Aricanduva/Formosa/Carrão,-23.5667286,-46.5103573,painel_prefeitura,Aricanduva
7293-1,Sábado,Tradicional,Praça,Floriano Peixoto,80,Santo Amaro,04750-010,Santo Amaro,-23.6513486,-46.7073947,painel_prefeitura,Santo Amaro
7319-9,Sábado,Tradicional,Rua,Anatole De Baudot,200,Vila Suzana,05641-100,Campo Limpo,-23.6172379,-46.7399726,painel_prefeitura,Vila Andrade
7354-7,Sábado,Orgânica,Rua,Dona Ana Germaine Buchard,286,Agua Branca,05002-061,Lapa,-23.5278799,-46.6733949,painel_prefeitura,Barra Funda
7370-9,Sábado,Tradicional,Avenida,David D Ferreira,S/N,Itaquera,08210-610,Itaquera,-23.5354697,-46.4540865,painel_prefeitura,Itaquera
7380-6,Sábado,Tradicional,Avenida,Utaro Kanai C/ Festa Chinesa,432,Jardim São Paulo,08465-000,Guaianases,-23.5656289,-46.3958944,painel_prefeitura,Guaianases
7390-3,Sábado,Tradicional,Rua,Dom Romeu Alberti,50,Lapa De Baixo,05069-050,Lapa,-23.5184233,-46.7003616,painel_prefeitura,Lapa
7400-4,Sábado,Tradicional,Rua,Jose Rodrigues Maciel,33,São Luis,05823-070,M'Boi Mirim,-23.663848,-46.749173,painel_prefeitura,Jardim Sao Luis
7401-2,Sábado,Tradicional,Rua,Santo Antonio De Categero,100,Vila Natalia,04251-010,Ipiranga,-23.622794,-46.5971162,painel_prefeitura,Sacoma
7406-3,Sábado,Tradicional,Rua,Crubixa,40,Vila Araguaia,03735-140,Penha,-23.5134189,-46.5214051,painel_prefeitura,Cangaiba
7481-0,Sábado,Tradicional,Rua,Preta,10,Jardim Iris,05144-060,Pirituba/Jaraguá,-23.5034642,-46.7153691,painel_prefeitura,Pirituba
